id,filename,url,points
Henstedt-Ulzburg,,https://data.whosonfirst.org/101/755/857/101755857.geojson
Rödermark,roedermark.json,https://data.whosonfirst.org/101/813/543/101813543.geojson
Königsbrunn,koenigsbrunn.json,https://data.whosonfirst.org/101/755/843/101755843.geojson
Strausberg,,https://data.whosonfirst.org/101/819/899/101819899.geojson
Hamminkeln,,https://data.whosonfirst.org/101/808/929/101808929.geojson
Wiesloch,,https://data.whosonfirst.org/101/827/435/101827435.geojson
Lohne (Oldenburg),lohne_oldenburg.json,https://data.whosonfirst.org/101/807/809/101807809.geojson
Schloß Holte-Stukenbrock,schloss_holte-stukenbrock.json,https://data.whosonfirst.org/101/809/095/101809095.geojson
Wangen im Allgäu,wangen_im_allgaeu.json,https://data.whosonfirst.org/101/765/299/101765299.geojson
Leimen (Baden),leimen_baden.json,https://data.whosonfirst.org/101/755/927/101755927.geojson
Neukirchen-Vluyn,,https://data.whosonfirst.org/101/845/735/101845735.geojson
Weinstadt,,https://data.whosonfirst.org/101/756/289/101756289.geojson
Baesweiler,,https://data.whosonfirst.org/101/809/887/101809887.geojson
Overath,,https://data.whosonfirst.org/101/810/325/101810325.geojson
Rheinbach,,https://data.whosonfirst.org/101/810/983/101810983.geojson
Garmisch-Partenkirchen,,https://data.whosonfirst.org/101/788/871/101788871.geojson
Geilenkirchen,,https://data.whosonfirst.org/101/809/927/101809927.geojson
Aschersleben,,https://data.whosonfirst.org/101/821/033/101821033.geojson
Griesheim,,https://data.whosonfirst.org/101/813/389/101813389.geojson
Weiterstadt,,https://data.whosonfirst.org/101/913/821/101913821.geojson
Selm,,https://data.whosonfirst.org/101/808/883/101808883.geojson
Heppenheim (Bergstraße),heppenheim_bergstrasse.json,https://data.whosonfirst.org/101/813/033/101813033.geojson
Mühlacker,muehlacker.json,https://data.whosonfirst.org/101/760/665/101760665.geojson
Ludwigsfelde,,https://data.whosonfirst.org/101/819/587/101819587.geojson
Hohen Neuendorf,hohen_neuendorf.json,https://data.whosonfirst.org/101/841/951/101841951.geojson
Werder (Havel),werder_havel.json,https://data.whosonfirst.org/101/817/323/101817323.geojson
Nordenham,,https://data.whosonfirst.org/101/806/471/101806471.geojson
Butzbach,,https://data.whosonfirst.org/101/812/193/101812193.geojson
Ehingen (Donau),ehingen_donau.json,https://data.whosonfirst.org/101/764/347/101764347.geojson
Hennigsdorf,,https://data.whosonfirst.org/101/841/459/101841459.geojson
Sangerhausen,,https://data.whosonfirst.org/101/822/395/101822395.geojson
Heiligenhaus,,https://data.whosonfirst.org/101/755/995/101755995.geojson
Remseck am Neckar,remseck_am_neckar.json,https://data.whosonfirst.org/101/756/269/101756269.geojson
Neckarsulm,,https://data.whosonfirst.org/101/755/913/101755913.geojson
Lauf an der Pegnitz,lauf_an_der_pegnitz.json,https://data.whosonfirst.org/101/755/847/101755847.geojson
Schleswig,,https://data.whosonfirst.org/101/805/185/101805185.geojson
Groß-Gerau,gross-gerau.json,https://data.whosonfirst.org/101/813/485/101813485.geojson
Plettenberg,,https://data.whosonfirst.org/101/907/587/101907587.geojson,51.210254|7.860801
Zittau,,https://data.whosonfirst.org/101/841/343/101841343.geojson
Staßfurt,stassfurt.json,https://data.whosonfirst.org/101/821/029/101821029.geojson
Brilon,,https://data.whosonfirst.org/101/808/853/101808853.geojson
Rinteln,,https://data.whosonfirst.org/101/807/599/101807599.geojson
Lübbecke,luebbecke.json,https://data.whosonfirst.org/101/807/671/101807671.geojson
Lindau (Bodensee),lindau_bodensee.json,https://data.whosonfirst.org/101/828/611/101828611.geojson
Verl,,https://data.whosonfirst.org/101/809/113/101809113.geojson
Lennestadt,,https://data.whosonfirst.org/101/809/995/101809995.geojson
Roth,,https://data.whosonfirst.org/101/782/031/101782031.geojson
Zirndorf,,https://data.whosonfirst.org/101/755/915/101755915.geojson
Achern,,https://data.whosonfirst.org/101/826/697/101826697.geojson
Bingen am Rhein,bingen_am_rhein.json,https://data.whosonfirst.org/101/840/007/101840007.geojson
Helmstedt,,https://data.whosonfirst.org/101/819/605/101819605.geojson,52.244896|11.039143
Bad Honnef,bad_honnef.json,https://data.whosonfirst.org/101/755/849/101755849.geojson
Teltow,,https://data.whosonfirst.org/101/756/031/101756031.geojson
St. Wendel,st_wendel.json,https://data.whosonfirst.org/101/814/749/101814749.geojson
Köthen (Anhalt),koethen_anhalt.json,https://data.whosonfirst.org/101/821/101/101821101.geojson,51.739446|11.966517
Kulmbach,,https://data.whosonfirst.org/101/826/017/101826017.geojson
Pfaffenhofen an der Ilm,pfaffenhofen_an_der_ilm.json,https://data.whosonfirst.org/101/784/377/101784377.geojson
Schmallenberg,,https://data.whosonfirst.org/101/810/137/101810137.geojson
Ditzingen,,https://data.whosonfirst.org/101/756/279/101756279.geojson
Idstein,,https://data.whosonfirst.org/101/811/967/101811967.geojson
Weingarten (Württemberg),weingarten_wuerttemberg.json,https://data.whosonfirst.org/101/828/651/101828651.geojson
Obertshausen,,https://data.whosonfirst.org/101/811/745/101811745.geojson
Unterhaching,,https://data.whosonfirst.org/101/756/229/101756229.geojson
Ingelheim am Rhein,ingelheim_am_rhein.json,https://data.whosonfirst.org/101/839/981/101839981.geojson
Norden,,https://data.whosonfirst.org/101/806/487/101806487.geojson
Salzkotten,,https://data.whosonfirst.org/101/808/933/101808933.geojson
Wiehl,,https://data.whosonfirst.org/101/810/005/101810005.geojson
Horb am Neckar,horb_am_neckar.json,https://data.whosonfirst.org/101/763/039/101763039.geojson
Harsewinkel,,https://data.whosonfirst.org/101/809/101/101809101.geojson
Pfungstadt,,https://data.whosonfirst.org/101/913/823/101913823.geojson
Petershagen,,https://data.whosonfirst.org/117/561/128/9/1175611289.geojson
Friedrichsdorf,,https://data.whosonfirst.org/101/812/035/101812035.geojson
Rottweil,,https://data.whosonfirst.org/101/826/687/101826687.geojson
Geretsried,,https://data.whosonfirst.org/101/787/617/101787617.geojson
Senftenberg,,https://data.whosonfirst.org/101/822/447/101822447.geojson
Rathenow,,https://data.whosonfirst.org/101/819/855/101819855.geojson
Ronnenberg,,https://data.whosonfirst.org/101/807/715/101807715.geojson
Arnstadt,,https://data.whosonfirst.org/101/823/107/101823107.geojson
Syke,,https://data.whosonfirst.org/101/807/913/101807913.geojson
Attendorn,,https://data.whosonfirst.org/101/809/983/101809983.geojson
Öhringen,oehringen.json,https://data.whosonfirst.org/101/759/601/101759601.geojson
Isernhagen,,https://data.whosonfirst.org/101/756/503/101756503.geojson
Stutensee,,https://data.whosonfirst.org/101/760/749/101760749.geojson
Ellwangen (Jagst),ellwangen_jagst.json,https://data.whosonfirst.org/101/760/623/101760623.geojson
Lüdinghausen,luedinghausen.json,https://data.whosonfirst.org/101/809/041/101809041.geojson
Eisenhüttenstadt,eisenhuettenstadt.json,https://data.whosonfirst.org/101/819/681/101819681.geojson
Markkleeberg,,https://data.whosonfirst.org/101/755/855/101755855.geojson
Meckenheim,,https://data.whosonfirst.org/101/810/981/101810981.geojson
Espelkamp,,https://data.whosonfirst.org/101/804/145/101804145.geojson
Olpe,,https://data.whosonfirst.org/101/809/985/101809985.geojson
Bad Oldesloe,bad_oldesloe.json,https://data.whosonfirst.org/101/818/761/101818761.geojson
Sprockhövel,sprockhoevel.json,https://data.whosonfirst.org/101/810/085/101810085.geojson
Warstein,,https://data.whosonfirst.org/101/810/243/101810243.geojson
Delitzsch,,https://data.whosonfirst.org/101/822/365/101822365.geojson
Vaterstetten,,https://data.whosonfirst.org/101/786/599/101786599.geojson
Moormerland,,https://data.whosonfirst.org/101/806/307/101806307.geojson
Waldkraiburg,,https://data.whosonfirst.org/101/780/677/101780677.geojson
Freudenstadt,,https://data.whosonfirst.org/101/763/035/101763035.geojson
Starnberg,,https://data.whosonfirst.org/101/833/969/101833969.geojson
Bedburg,,https://data.whosonfirst.org/101/845/729/101845729.geojson
Korbach,,https://data.whosonfirst.org/101/810/093/101810093.geojson
Calw,,https://data.whosonfirst.org/101/761/827/101761827.geojson
Alfter,,https://data.whosonfirst.org/101/755/969/101755969.geojson
Salzwedel,,https://data.whosonfirst.org/101/819/873/101819873.geojson
Bad Mergentheim,bad_mergentheim.json,https://data.whosonfirst.org/101/839/879/101839879.geojson
Riedstadt,,https://data.whosonfirst.org/101/839/971/101839971.geojson
Hann. Münden,hann_muenden.json,https://data.whosonfirst.org/101/810/167/101810167.geojson
Haren (Ems),haren_ems.json,https://data.whosonfirst.org/101/808/101/101808101.geojson
Döbeln,doebeln.json,https://data.whosonfirst.org/101/821/831/101821831.geojson
Sonneberg,,https://data.whosonfirst.org/101/824/431/101824431.geojson
Quedlinburg,,https://data.whosonfirst.org/101/820/903/101820903.geojson
Varel,,https://data.whosonfirst.org/101/806/519/101806519.geojson
Limbach-Oberfrohna,,https://data.whosonfirst.org/101/755/967/101755967.geojson
Übach-Palenberg,uebach-palenberg.json,https://data.whosonfirst.org/117/561/139/3/1175611393.geojson
Waldshut-Tiengen,,https://data.whosonfirst.org/101/828/617/101828617.geojson
Lengerich,,https://data.whosonfirst.org/101/807/637/101807637.geojson
Bad Soden am Taunus,bad_soden_am_taunus.json,https://data.whosonfirst.org/101/755/943/101755943.geojson
Rastede,,https://data.whosonfirst.org/101/806/271/101806271.geojson
Herdecke,,https://data.whosonfirst.org/101/914/223/101914223.geojson
Westerstede,,https://data.whosonfirst.org/101/806/277/101806277.geojson
Wertheim,,https://data.whosonfirst.org/101/913/675/101913675.geojson
Leutkirch im Allgäu,leutkirch_im_allgaeu.json,https://data.whosonfirst.org/101/765/301/101765301.geojson
Wandlitz,,https://data.whosonfirst.org/101/847/265/101847265.geojson
Walsrode,,https://data.whosonfirst.org/101/808/055/101808055.geojson
Gelnhausen,,https://data.whosonfirst.org/101/812/177/101812177.geojson
Warburg,,https://data.whosonfirst.org/101/907/601/101907601.geojson,51.513635|9.092617
Wallenhorst,,https://data.whosonfirst.org/101/807/791/101807791.geojson
Herzogenaurach,,https://data.whosonfirst.org/101/826/949/101826949.geojson
Netphen,,https://data.whosonfirst.org/101/756/471/101756471.geojson
Husum,,https://data.whosonfirst.org/101/838/179/101838179.geojson
Jüchen,juechen.json,https://data.whosonfirst.org/101/810/333/101810333.geojson
Dillenburg,,https://data.whosonfirst.org/101/810/909/101810909.geojson
Eisleben,,https://data.whosonfirst.org/101/820/815/101820815.geojson
Sehnde,,https://data.whosonfirst.org/101/807/717/101807717.geojson
Mosbach,,https://data.whosonfirst.org/101/826/809/101826809.geojson
Radevormwald,,https://data.whosonfirst.org/101/810/001/101810001.geojson
Karben,,https://data.whosonfirst.org/101/812/231/101812231.geojson
Spremberg,,https://data.whosonfirst.org/101/820/737/101820737.geojson
Stadthagen,,https://data.whosonfirst.org/101/838/047/101838047.geojson
Rudolstadt,,https://data.whosonfirst.org/101/824/027/101824027.geojson
Nagold,,https://data.whosonfirst.org/101/763/179/101763179.geojson
Laupheim,,https://data.whosonfirst.org/101/764/257/101764257.geojson
Senden (Bayern),senden_bayern.json,https://data.whosonfirst.org/101/762/897/101762897.geojson
Edewecht,,https://data.whosonfirst.org/101/907/789/101907789.geojson,53.117652|7.992387
Gardelegen,,https://data.whosonfirst.org/101/819/875/101819875.geojson
Glauchau,,https://data.whosonfirst.org/101/841/231/101841231.geojson
Bad Kissingen,bad_kissingen.json,https://data.whosonfirst.org/101/812/049/101812049.geojson
Friesoythe,,https://data.whosonfirst.org/101/806/255/101806255.geojson
Gersthofen,,https://data.whosonfirst.org/101/755/889/101755889.geojson
Weilheim in Oberbayern,weilheim_in_oberbayern.json,https://data.whosonfirst.org/101/787/569/101787569.geojson
Burg,,https://data.whosonfirst.org/101/909/703/101909703.geojson,52.28463|11.85656
Donaueschingen,,https://data.whosonfirst.org/101/828/671/101828671.geojson
Überlingen,ueberlingen.json,https://data.whosonfirst.org/101/765/211/101765211.geojson
Vreden,,https://data.whosonfirst.org/101/809/155/101809155.geojson
Halle (Westf.),halle_westf..json,https://data.whosonfirst.org/101/809/093/101809093.geojson
Zerbst/Anhalt,zerbst.json,https://data.whosonfirst.org/101/821/099/101821099.geojson
Elsdorf,,https://data.whosonfirst.org/101/809/909/101809909.geojson
Heide,,https://data.whosonfirst.org/101/838/125/101838125.geojson
Xanten,,https://data.whosonfirst.org/101/808/917/101808917.geojson
Kitzingen,,https://data.whosonfirst.org/101/810/607/101810607.geojson
Osterode am Harz,osterode_am_harz.json,https://data.whosonfirst.org/101/808/895/101808895.geojson
Hockenheim,,https://data.whosonfirst.org/101/759/671/101759671.geojson
Rotenburg (Wümme),rotenburg_wuemme.json,https://data.whosonfirst.org/101/806/397/101806397.geojson
Waldkirch,,https://data.whosonfirst.org/101/842/633/101842633.geojson
Kaltenkirchen,,https://data.whosonfirst.org/101/806/741/101806741.geojson
Eppingen,,https://data.whosonfirst.org/101/760/883/101760883.geojson
Eckernförde,eckernfoerde.json,https://data.whosonfirst.org/101/805/145/101805145.geojson
Bad Harzburg,bad_harzburg.json,https://data.whosonfirst.org/101/820/881/101820881.geojson
Büdingen,buedingen.json,https://data.whosonfirst.org/101/812/209/101812209.geojson
Apolda,,https://data.whosonfirst.org/101/823/283/101823283.geojson
Metzingen,,https://data.whosonfirst.org/101/826/691/101826691.geojson
Neusäß,neusaess.json,https://data.whosonfirst.org/101/755/891/101755891.geojson
Coswig,,https://data.whosonfirst.org/101/756/005/101756005.geojson
Eislingen/Fils,eislingen_fils,https://data.whosonfirst.org/101/755/893/101755893.geojson
Waghäusel,waghaeusel.json,https://data.whosonfirst.org/101/760/729/101760729.geojson
Rees,,https://data.whosonfirst.org/101/907/661/101907661.geojson,51.773413|6.420402
Traunreut,,https://data.whosonfirst.org/101/787/769/101787769.geojson
Wipperfürth,wipperfuerth.json,https://data.whosonfirst.org/101/907/599/101907599.geojson,51.112006|7.402286
Westoverledingen,,https://data.whosonfirst.org/101/845/741/101845741.geojson
Wülfrath,wuelfrath.json,https://data.whosonfirst.org/101/810/023/101810023.geojson
Waren (Müritz),waren_mueritz.json,https://data.whosonfirst.org/101/818/633/101818633.geojson
Neu Wulmstorf,neu_wulmstorf.json,https://data.whosonfirst.org/101/756/515/101756515.geojson
Groß-Umstadt,gross-umstadt.json,https://data.whosonfirst.org/101/813/419/101813419.geojson
Meiningen,,https://data.whosonfirst.org/101/824/663/101824663.geojson
Haar,,https://data.whosonfirst.org/101/756/219/101756219.geojson
Büren,bueren.json,https://data.whosonfirst.org/101/810/347/101810347.geojson
Flörsheim am Main,floersheim_am_main.json,https://data.whosonfirst.org/101/756/411/101756411.geojson
Karlsfeld,,https://data.whosonfirst.org/101/756/231/101756231.geojson
Wittmund,,https://data.whosonfirst.org/101/806/513/101806513.geojson
Stadtlohn,,https://data.whosonfirst.org/101/809/223/101809223.geojson
Mühldorf am Inn,muehldorf.json,https://data.whosonfirst.org/101/785/349/101785349.geojson
Panketal,,https://data.whosonfirst.org/101/756/045/101756045.geojson
Traunstein,,https://data.whosonfirst.org/101/787/767/101787767.geojson
Luckenwalde,,https://data.whosonfirst.org/101/821/183/101821183.geojson
Gauting,,https://data.whosonfirst.org/101/786/453/101786453.geojson
Kleinmachnow,,https://data.whosonfirst.org/101/756/027/101756027.geojson
Herborn,,https://data.whosonfirst.org/101/810/901/101810901.geojson
Reichenbach im Vogtland,reichenbach_im_vogtland.json,https://data.whosonfirst.org/101/841/169/101841169.geojson
Blieskastel,,https://data.whosonfirst.org/101/759/619/101759619.geojson
Steinhagen,,https://data.whosonfirst.org/101/809/105/101809105.geojson
Günzburg,guenzburg.json,https://data.whosonfirst.org/101/826/689/101826689.geojson
Fröndenberg/Ruhr,froendenberg_ruhr.json,https://data.whosonfirst.org/101/810/253/101810253.geojson
Germersheim,,https://data.whosonfirst.org/101/760/767/101760767.geojson
Werdau,,https://data.whosonfirst.org/101/841/227/101841227.geojson
Bad Schwartau,bad_schwartau.json,https://data.whosonfirst.org/101/756/057/101756057.geojson
Dillingen/Saar,dillingen_saar.json,https://data.whosonfirst.org/101/842/179/101842179.geojson
Torgau,,https://data.whosonfirst.org/101/841/375/101841375.geojson
Oberkirch,,https://data.whosonfirst.org/101/763/087/101763087.geojson
Donauwörth,donauwoerth.json,https://data.whosonfirst.org/101/783/123/101783123.geojson
Wilnsdorf,,https://data.whosonfirst.org/101/811/101/101811101.geojson
Greiz,,https://data.whosonfirst.org/101/824/717/101824717.geojson
Lichtenfels,,https://data.whosonfirst.org/101/825/899/101825899.geojson
Neustrelitz,,https://data.whosonfirst.org/101/818/653/101818653.geojson
Hörstel,hoerstel.json,https://data.whosonfirst.org/101/807/663/101807663.geojson
Zülpich,zuelpich.json,https://data.whosonfirst.org/101/810/849/101810849.geojson
Schifferstadt,,https://data.whosonfirst.org/101/826/797/101826797.geojson
Neufahrn bei Freising,neufahrn_bei_freising.json,https://data.whosonfirst.org/101/834/007/101834007.geojson
Bad Salzungen,bad_salzungen.json,https://data.whosonfirst.org/101/839/487/101839487.geojson
Uetze,,https://data.whosonfirst.org/101/807/701/101807701.geojson
Schwanewede,,https://data.whosonfirst.org/101/913/881/101913881.geojson
Bad Waldsee,bad_waldsee.json,https://data.whosonfirst.org/101/764/005/101764005.geojson
#########
# islands
#########
Helgoland,,https://data.whosonfirst.org/101/806/951/101806951.geojson,54.180729|7.889039
Norderney,,https://data.whosonfirst.org/101/806/531/101806531.geojson,53.71369|7.239297
Juist,,https://data.whosonfirst.org/101/846/427/101846427.geojson
Borkum,,https://data.whosonfirst.org/101/806/485/101806485.geojson
Baltrum,,https://data.whosonfirst.org/101/906/071/101906071.geojson
Langeoog,,https://data.whosonfirst.org/101/806/535/101806535.geojson
Spiekeroog,,https://data.whosonfirst.org/101/906/075/101906075.geojson
Wangerooge,,https://data.whosonfirst.org/101/906/077/101906077.geojson
#########
# other
#########
# index all islands
# ultimate goal, index all cities with a population > 1000
# https://de.wikipedia.org/wiki/Liste_deutscher_Gemeinden,_nach_der_Bev%C3%B6lkerungsdichte_geordnet
# https://de.wikipedia.org/wiki/Liste_der_kleinsten_Gemeinden_in_Deutschland_nach_Einwohnerzahl
# https://de.wikipedia.org/wiki/Liste_der_kleinsten_Städte_in_Deutschland_nach_Einwohnerzahl
# https://de.wikipedia.org/wiki/Liste_der_flächenkleinsten_Gemeinden_in_Deutschland
## More at https://www.citypopulation.de/de/germany/
